Date,Station,ZipCodes,DayAirTmpAvg (F),DayAirTmpMax (F),DayAirTmpMin (F),DayDewPnt (F),DayPrecip (in),DayRelHumAvg (%),DayRelHumMax (%),DayRelHumMin (%),DaySolRadAvg (Ly/day),DayVapPresAvg (mBars),DayWindRun (MPH),DayWindSpdAvg (MPH)
2018-05-18,43,"96028, 96056",60.0,75.0,41.0,46.8,0.0,62.0,100.0,33.0,686.0,10.9,69.5,2.9
2018-05-19,43,"96028, 96056",58.6,75.1,42.9,46.2,0.0,64.0,93.0,38.0,581.0,10.7,104.0,4.3
2018-05-20,43,"96028, 96056",55.4,70.7,45.8,50.0,0.46,82.0,97.0,52.0,440.0,12.3,90.0,3.7
2018-05-21,43,"96028, 96056",59.6,76.6,40.3,47.9,0.0,65.0,97.0,41.0,745.0,11.3,86.3,3.6
2018-05-22,43,"96028, 96056",61.5,80.3,45.9,51.0,0.05,68.0,93.0,36.0,671.0,12.8,84.7,3.5
2018-05-23,43,"96028, 96056",60.7,72.0,49.3,54.6,0.0,80.0,98.0,62.0,602.0,14.6,104.3,4.3
2018-05-24,43,"96028, 96056",62.2,74.7,48.0,52.8,0.11,71.0,99.0,44.0,586.0,13.6,103.7,4.3
2018-05-25,43,"96028, 96056",50.6,56.5,46.8,49.1,0.81,94.0,97.0,86.0,106.0,11.9,125.9,5.2
2018-05-26,43,"96028, 96056",54.1,63.7,46.7,47.0,0.01,77.0,95.0,56.0,469.0,11.0,85.1,3.5
2018-05-27,43,"96028, 96056",59.8,74.4,44.5,46.9,0.0,62.0,85.0,42.0,746.0,10.9,99.2,4.1
2018-05-28,43,"96028, 96056",65.0,80.3,46.0,51.6,0.0,62.0,91.0,42.0,760.0,13.0,115.2,4.8
2018-05-29,43,"96028, 96056",65.4,81.4,45.9,48.9,0.0,55.0,93.0,27.0,763.0,11.8,119.5,5.0
2018-05-30,43,"96028, 96056",61.7,74.0,48.1,47.3,0.0,59.0,83.0,42.0,727.0,11.1,163.1,6.8
2018-05-31,43,"96028, 96056",53.5,61.7,47.6,42.9,0.0,67.0,83.0,53.0,545.0,9.4,152.3,6.3
2018-06-01,43,"96028, 96056",58.8,76.9,42.7,42.8,0.0,55.0,83.0,31.0,775.0,9.3,86.8,3.6
2018-06-02,43,"96028, 96056",65.8,87.7,42.8,48.0,0.0,53.0,90.0,26.0,766.0,11.4,61.8,2.6
2018-06-03,43,"96028, 96056",67.9,84.8,47.2,50.6,0.0,54.0,92.0,30.0,762.0,12.6,112.6,4.7
2018-06-04,43,"96028, 96056",63.9,77.5,49.2,45.6,0.0,51.0,86.0,24.0,783.0,10.4,138.6,5.8
2018-06-05,43,"96028, 96056",60.5,78.4,43.4,44.2,0.0,55.0,88.0,32.0,700.0,9.9,86.4,3.6
2018-06-06,43,"96028, 96056",59.6,75.7,41.3,43.9,0.0,56.0,93.0,30.0,649.0,9.8,100.9,4.2
2018-06-07,43,"96028, 96056",67.3,74.9,50.4,47.0,0.0,48.0,96.0,32.0,841.0,11.0,184.7,7.7
2018-06-08,43,"96028, 96056",62.6,75.5,44.4,46.5,0.0,55.0,94.0,32.0,761.0,10.8,144.0,6.0
2018-06-09,43,"96028, 96056",54.3,62.6,35.7,41.0,0.0,60.0,88.0,37.0,675.0,8.7,216.0,9.0
2018-06-10,43,"96028, 96056",51.5,67.7,33.9,35.8,0.0,55.0,93.0,33.0,782.0,7.1,121.1,5.0
2018-06-11,43,"96028, 96056",59.3,77.5,38.9,41.7,0.0,52.0,90.0,27.0,784.0,9.0,88.5,3.7
2018-06-12,43,"96028, 96056",66.2,86.7,41.0,46.6,0.0,49.0,87.0,27.0,780.0,10.8,81.2,3.4
2018-06-13,43,"96028, 96056",66.8,83.9,45.8,49.3,0.0,53.0,86.0,25.0,774.0,12.0,115.9,4.8
2018-06-14,43,"96028, 96056",67.3,82.8,51.4,47.3,0.0,49.0,83.0,30.0,756.0,11.1,107.6,4.5
2018-06-15,43,"96028, 96056",63.3,79.4,42.6,43.5,0.0,48.0,87.0,32.0,770.0,9.6,119.8,5.0
2018-06-16,43,"96028, 96056",58.5,77.7,37.2,40.1,0.0,50.0,82.0,25.0,732.0,8.4,128.2,5.3
2018-06-17,43,"96028, 96056",57.7,70.8,43.6,47.0,0.03,67.0,97.0,43.0,546.0,11.0,118.1,4.9
2018-06-18,43,"96028, 96056",59.1,75.4,39.7,49.6,0.0,70.0,100.0,44.0,614.0,12.1,77.5,3.2
2018-06-19,43,"96028, 96056",65.0,83.4,44.3,48.9,0.0,56.0,95.0,28.0,762.0,11.8,79.7,3.3
2018-06-20,43,"96028, 96056",66.4,82.2,46.3,49.8,0.0,55.0,93.0,35.0,739.0,12.2,128.2,5.3
2018-06-21,43,"96028, 96056",67.1,86.0,43.6,46.7,0.0,48.0,91.0,18.0,776.0,10.9,87.2,3.6
2018-06-22,43,"96028, 96056",68.7,88.8,48.2,46.8,0.0,45.0,90.0,21.0,735.0,10.9,91.6,3.8
2018-06-23,43,"96028, 96056",68.6,88.2,46.9,41.3,0.0,37.0,69.0,16.0,788.0,8.8,126.5,5.3
2018-06-24,43,"96028, 96056",74.2,94.3,46.1,46.1,0.0,37.0,85.0,17.0,785.0,10.6,101.9,4.2
2018-06-25,43,"96028, 96056",70.3,85.9,50.5,50.1,0.0,49.0,86.0,28.0,764.0,12.3,147.9,6.2
2018-06-26,43,"96028, 96056",68.0,87.6,45.1,44.8,0.0,43.0,85.0,23.0,769.0,10.1,115.9,4.8
2018-06-27,43,"96028, 96056",67.5,85.5,44.6,45.3,0.0,45.0,91.0,26.0,769.0,10.3,134.9,5.6
2018-06-28,43,"96028, 96056",67.6,82.1,51.2,44.7,0.0,44.0,66.0,31.0,747.0,10.1,127.4,5.3
2018-06-29,43,"96028, 96056",66.0,83.4,45.8,42.2,0.0,42.0,72.0,22.0,769.0,9.1,98.7,4.1
2018-06-30,43,"96028, 96056",72.5,88.4,55.3,45.3,0.0,38.0,58.0,22.0,772.0,10.3,144.2,6.0
2018-07-01,43,"96028, 96056",72.9,92.8,51.7,47.5,0.0,40.0,78.0,21.0,762.0,11.2,92.4,3.9
2018-07-02,43,"96028, 96056",70.4,88.9,50.8,44.7,0.0,40.0,70.0,23.0,770.0,10.1,106.6,4.4
2018-07-03,43,"96028, 96056",66.2,82.0,53.1,42.7,0.0,43.0,79.0,22.0,744.0,9.3,125.4,5.2
2018-07-04,43,"96028, 96056",65.1,80.8,46.8,49.1,0.0,56.0,84.0,38.0,739.0,11.9,132.3,5.5
2018-07-05,43,"96028, 96056",63.8,81.5,42.0,45.2,0.0,51.0,91.0,25.0,768.0,10.3,139.2,5.8
2018-07-06,43,"96028, 96056",68.5,78.1,48.6,46.1,0.0,44.0,89.0,31.0,432.0,10.6,97.0,4.0
2018-07-07,43,"96028, 96056",66.0,86.3,43.3,41.9,0.0,41.0,90.0,17.0,773.0,9.0,119.3,5.0
2018-07-08,43,"96028, 96056",67.0,86.6,47.4,41.3,0.0,39.0,76.0,16.0,755.0,8.8,114.9,4.8
2018-07-09,43,"96028, 96056",67.4,87.0,42.7,42.0,0.0,40.0,80.0,18.0,761.0,9.1,116.5,4.9
2018-07-10,43,"96028, 96056",70.4,89.5,51.7,47.3,0.0,44.0,74.0,23.0,759.0,11.1,104.7,4.4
2018-07-11,43,"96028, 96056",71.9,92.9,48.8,48.7,0.0,44.0,83.0,19.0,759.0,11.7,90.3,3.8
2018-07-12,43,"96028, 96056",73.7,95.5,46.6,48.5,0.0,41.0,88.0,20.0,751.0,11.6,93.4,3.9
2018-07-13,43,"96028, 96056",71.7,88.7,54.6,53.5,0.0,53.0,87.0,31.0,513.0,14.0,86.5,3.6
2018-07-14,43,"96028, 96056",75.9,96.6,55.6,56.1,0.0,50.0,92.0,26.0,697.0,15.3,90.5,3.8
2018-07-15,43,"96028, 96056",72.9,93.7,56.5,57.1,0.15,58.0,91.0,31.0,645.0,15.9,109.1,4.5
2018-07-16,43,"96028, 96056",74.2,94.0,52.7,53.0,0.0,47.0,90.0,23.0,729.0,13.7,81.3,3.4
2018-07-17,43,"96028, 96056",75.4,95.8,52.1,52.4,0.0,45.0,89.0,19.0,737.0,13.4,94.7,3.9
2018-07-18,43,"96028, 96056",76.1,95.9,53.8,51.4,0.0,42.0,85.0,20.0,743.0,13.0,95.8,4.0
2018-07-19,43,"96028, 96056",75.3,95.1,54.2,50.6,0.0,42.0,78.0,22.0,729.0,12.5,98.3,4.1
2018-07-20,43,"96028, 96056",73.0,92.6,52.9,47.8,0.0,41.0,81.0,23.0,702.0,11.3,105.2,4.4
2018-07-21,43,"96028, 96056",71.4,89.9,50.5,47.7,0.0,43.0,81.0,20.0,730.0,11.3,105.0,4.4
2018-07-22,43,"96028, 96056",74.0,91.4,55.3,55.1,0.0,52.0,84.0,33.0,684.0,14.8,96.5,4.0
2018-07-23,43,"96028, 96056",76.6,94.3,58.5,58.0,0.0,53.0,91.0,32.0,703.0,16.4,96.8,4.0
2018-07-24,43,"96028, 96056",76.2,94.8,58.1,56.3,0.0,50.0,86.0,23.0,712.0,15.5,103.4,4.3
2018-07-25,43,"96028, 96056",76.4,96.0,57.2,55.7,0.0,49.0,89.0,22.0,698.0,15.1,87.4,3.6
2018-07-26,43,"96028, 96056",75.1,97.1,57.0,54.2,0.0,48.0,86.0,22.0,618.0,14.4,71.1,3.0
2018-07-27,43,"96028, 96056",74.1,94.8,53.8,51.2,0.0,45.0,84.0,21.0,598.0,12.8,81.4,3.4
2018-07-28,43,"96028, 96056",69.2,88.6,52.9,51.1,0.0,53.0,81.0,29.0,503.0,12.8,61.7,2.6
2018-07-29,43,"96028, 96056",70.4,94.4,48.7,50.2,0.0,49.0,91.0,21.0,590.0,12.4,82.5,3.4
2018-07-30,43,"96028, 96056",79.2,95.4,59.2,53.7,0.0,41.0,90.0,27.0,625.0,14.1,99.3,4.1
2018-07-31,43,"96028, 96056",71.4,93.8,53.5,53.9,0.0,54.0,92.0,23.0,605.0,14.2,97.4,4.1
2018-08-01,43,"96028, 96056",70.6,90.3,54.0,51.8,0.0,51.0,88.0,24.0,643.0,13.1,107.9,4.5
2018-08-02,43,"96028, 96056",69.7,89.8,49.2,47.3,0.0,45.0,87.0,18.0,659.0,11.1,111.4,4.6
2018-08-03,43,"96028, 96056",68.0,86.9,47.4,44.0,0.0,42.0,80.0,20.0,624.0,9.8,108.4,4.5
2018-08-04,43,"96028, 96056",64.0,83.0,45.1,43.3,0.0,47.0,81.0,21.0,564.0,9.5,100.3,4.2
2018-08-05,43,"96028, 96056",64.0,85.1,43.8,44.4,0.0,49.0,88.0,23.0,588.0,9.9,92.0,3.8
2018-08-06,43,"96028, 96056",65.4,89.9,42.8,46.8,0.0,51.0,88.0,21.0,577.0,10.9,79.0,3.3
2018-08-07,43,"96028, 96056",71.0,96.2,47.3,50.8,0.0,49.0,94.0,19.0,589.0,12.7,82.1,3.4
2018-08-08,43,"96028, 96056",70.3,92.5,50.4,51.2,0.0,51.0,92.0,25.0,609.0,12.8,92.2,3.8
2018-08-09,43,"96028, 96056",70.3,94.6,48.7,47.4,0.0,44.0,89.0,19.0,598.0,11.1,85.1,3.5
2018-08-10,43,"96028, 96056",70.0,93.8,49.0,46.4,0.0,43.0,84.0,18.0,609.0,10.7,85.6,3.6
2018-08-11,43,"96028, 96056",68.9,89.7,49.0,46.1,0.0,44.0,82.0,18.0,603.0,10.6,117.8,4.9
2018-08-12,43,"96028, 96056",67.7,89.8,46.1,43.8,0.0,42.0,89.0,17.0,649.0,9.7,98.6,4.1
2018-08-13,43,"96028, 96056",66.1,89.8,43.8,41.0,0.0,40.0,82.0,17.0,664.0,8.7,97.0,4.0
2018-08-14,43,"96028, 96056",67.4,91.4,41.7,40.9,0.0,38.0,80.0,17.0,634.0,8.7,94.9,4.0
2018-08-15,43,"96028, 96056",70.0,89.6,53.1,44.7,0.0,40.0,82.0,19.0,578.0,10.1,103.6,4.3
2018-08-16,43,"96028, 96056",67.2,88.4,46.0,44.5,0.0,44.0,82.0,26.0,619.0,10.0,124.8,5.2
2018-08-17,43,"96028, 96056",65.8,87.9,44.3,43.2,0.0,44.0,81.0,20.0,573.0,9.5,89.3,3.7
2018-08-18,43,"96028, 96056",66.3,90.4,45.6,45.5,0.0,47.0,86.0,20.0,565.0,10.4,76.1,3.2
2018-08-19,43,"96028, 96056",68.1,89.2,45.1,46.2,0.0,45.0,89.0,21.0,585.0,10.6,94.2,3.9
2018-08-20,43,"96028, 96056",67.3,89.9,45.0,43.5,0.0,42.0,81.0,18.0,616.0,9.6,73.6,3.1
2018-08-21,43,"96028, 96056",64.1,85.0,42.1,43.1,0.0,46.0,82.0,25.0,514.0,9.5,83.8,3.5
2018-08-22,43,"96028, 96056",62.5,85.3,43.1,42.8,0.0,48.0,87.0,24.0,572.0,9.4,100.8,4.2
2018-08-23,43,"96028, 96056",62.3,84.0,41.1,41.0,0.0,46.0,87.0,19.0,620.0,8.7,112.0,4.7
2018-08-24,43,"96028, 96056",60.6,80.3,40.3,42.1,0.0,50.0,91.0,28.0,585.0,9.1,105.7,4.4
2018-08-25,43,"96028, 96056",60.4,81.6,39.3,42.2,0.0,51.0,89.0,29.0,554.0,9.1,106.3,4.4
2018-08-26,43,"96028, 96056",61.8,80.1,42.3,41.6,0.0,47.0,87.0,30.0,546.0,8.9,121.0,5.0
2018-08-27,43,"96028, 96056",62.3,81.9,42.0,42.8,0.0,49.0,81.0,28.0,606.0,9.4,87.6,3.6
2018-08-28,43,"96028, 96056",65.1,86.8,39.4,43.4,0.0,45.0,88.0,22.0,618.0,9.6,103.1,4.3
2018-08-29,43,"96028, 96056",63.7,82.3,45.2,48.1,0.0,57.0,96.0,31.0,603.0,11.5,120.6,5.0
2018-08-30,43,"96028, 96056",68.4,78.0,52.4,43.9,0.0,41.0,98.0,27.0,762.0,9.8,160.0,6.7
2018-08-31,43,"96028, 96056",62.1,81.4,44.6,44.8,0.0,53.0,90.0,28.0,590.0,10.1,80.5,3.4
2018-09-01,43,"96028, 96056",64.4,88.2,40.8,41.3,0.0,43.0,86.0,11.0,610.0,8.8,71.3,3.0
2018-09-02,43,"96028, 96056",66.9,91.6,41.7,42.9,0.0,42.0,87.0,17.0,594.0,9.4,73.1,3.0
2018-09-03,43,"96028, 96056",65.8,90.9,41.7,43.3,0.0,44.0,92.0,16.0,552.0,9.5,69.5,2.9
2018-09-04,43,"96028, 96056",65.9,90.2,42.5,44.2,0.0,45.0,85.0,20.0,576.0,9.9,86.2,3.6
2018-09-05,43,"96028, 96056",64.9,88.0,42.9,42.3,0.0,44.0,84.0,21.0,574.0,9.2,110.0,4.6
2018-09-06,43,"96028, 96056",63.1,86.5,42.5,40.5,0.0,43.0,80.0,18.0,560.0,8.6,98.7,4.1
2018-09-07,43,"96028, 96056",63.7,87.3,42.6,40.6,0.0,43.0,83.0,23.0,456.0,8.6,79.9,3.3
2018-09-08,43,"96028, 96056",61.8,82.5,42.7,39.4,0.0,44.0,84.0,19.0,540.0,8.2,96.2,4.0
2018-09-09,43,"96028, 96056",60.0,86.2,37.3,38.0,0.0,44.0,90.0,16.0,537.0,7.8,75.2,3.1
2018-09-10,43,"96028, 96056",59.9,84.0,35.7,38.3,0.0,45.0,90.0,20.0,542.0,7.9,83.3,3.5
2018-09-11,43,"96028, 96056",58.0,76.7,37.5,37.9,0.0,47.0,81.0,19.0,507.0,7.7,134.0,5.6
2018-09-12,43,"96028, 96056",55.0,69.8,36.6,36.9,0.0,50.0,82.0,29.0,475.0,7.4,109.8,4.6
2018-09-13,43,"96028, 96056",53.9,69.6,38.0,37.4,0.0,53.0,90.0,32.0,526.0,7.6,91.3,3.8
2018-09-14,43,"96028, 96056",50.7,72.4,32.8,32.1,0.0,49.0,88.0,20.0,537.0,6.1,98.8,4.1
2018-09-15,43,"96028, 96056",50.8,71.3,30.4,32.9,0.0,50.0,82.0,24.0,497.0,6.3,143.3,6.0
2018-09-16,43,"96028, 96056",50.5,73.9,28.7,28.9,0.0,43.0,93.0,15.0,561.0,5.4,100.1,4.2
2018-09-17,43,"96028, 96056",51.3,75.6,27.6,28.8,0.0,42.0,75.0,19.0,549.0,5.4,98.6,4.1
2018-09-18,43,"96028, 96056",52.3,77.0,29.6,31.6,0.0,45.0,82.0,18.0,541.0,6.0,89.1,3.7
2018-09-19,43,"96028, 96056",53.5,76.1,30.5,32.4,0.0,44.0,90.0,16.0,528.0,6.2,89.9,3.7
2018-09-20,43,"96028, 96056",56.9,81.7,30.1,31.4,0.0,38.0,81.0,14.0,533.0,6.0,104.5,4.4
2018-09-21,43,"96028, 96056",58.1,83.0,30.8,32.9,0.0,38.0,81.0,18.0,496.0,6.3,97.3,4.1
2018-09-22,43,"96028, 96056",59.7,80.2,38.5,35.6,0.0,40.0,84.0,20.0,482.0,7.1,123.4,5.1
2018-09-23,43,"96028, 96056",58.9,75.5,36.6,37.2,0.0,44.0,75.0,22.0,510.0,7.5,133.0,5.5
2018-09-24,43,"96028, 96056",55.1,79.0,27.3,29.7,0.0,37.0,82.0,15.0,519.0,5.6,107.9,4.5
2018-09-25,43,"96028, 96056",59.8,84.0,35.4,30.8,0.0,33.0,60.0,15.0,516.0,5.8,90.7,3.8
2018-09-26,43,"96028, 96056",69.7,89.1,44.0,32.6,0.0,25.0,84.0,9.0,570.0,6.3,67.7,2.8
2018-09-27,43,"96028, 96056",60.6,91.1,31.0,32.4,0.0,34.0,80.0,12.0,496.0,6.2,75.4,3.1
2018-09-28,43,"96028, 96056",59.0,85.3,32.2,35.7,0.0,42.0,79.0,19.0,452.0,7.1,96.2,4.0
2018-09-29,43,"96028, 96056",53.6,67.0,38.5,42.1,0.0,65.0,87.0,40.0,474.0,9.1,174.7,7.3
2018-09-30,43,"96028, 96056",54.7,67.0,38.5,44.8,0.0,69.0,98.0,47.0,392.0,10.1,102.7,4.3
2018-10-01,43,"96028, 96056",51.6,62.2,39.4,46.8,0.03,84.0,96.0,63.0,162.0,10.9,72.7,3.0
2018-10-02,43,"96028, 96056",56.5,69.9,45.4,49.9,0.02,79.0,98.0,54.0,347.0,12.3,104.6,4.4
2018-10-03,43,"96028, 96056",54.4,69.8,37.4,50.0,0.2,85.0,100.0,55.0,292.0,12.3,83.5,3.5
2018-10-04,43,"96028, 96056",53.0,58.4,47.0,50.2,1.37,90.0,98.0,75.0,189.0,12.4,108.7,4.5
2018-10-05,43,"96028, 96056",48.9,59.0,37.6,42.2,0.07,78.0,99.0,55.0,264.0,9.2,70.7,2.9
2018-10-06,43,"96028, 96056",49.6,64.1,37.7,43.1,0.0,78.0,100.0,52.0,305.0,9.5,112.5,4.7
2018-10-07,43,"96028, 96056",49.6,63.4,38.6,35.9,0.0,59.0,84.0,34.0,450.0,7.1,150.8,6.3
2018-10-08,43,"96028, 96056",55.3,67.4,40.2,46.1,0.0,71.0,85.0,55.0,289.0,10.6,95.0,4.0
2018-10-09,43,"96028, 96056",51.9,68.1,37.9,40.0,0.0,64.0,97.0,30.0,433.0,8.4,128.0,5.3
2018-10-10,43,"96028, 96056",48.0,62.5,33.9,36.5,0.0,64.0,93.0,37.0,357.0,7.3,108.7,4.5
2018-10-11,43,"96028, 96056",46.7,64.5,28.0,34.1,0.0,61.0,96.0,39.0,436.0,6.6,109.7,4.6
2018-10-12,43,"96028, 96056",50.2,72.5,31.0,32.9,0.0,51.0,83.0,23.0,434.0,6.3,89.6,3.7
2018-10-13,43,"96028, 96056",48.6,70.2,26.7,29.7,0.0,48.0,91.0,21.0,429.0,5.6,97.7,4.1
2018-10-14,43,"96028, 96056",44.9,61.9,28.2,20.8,0.0,38.0,61.0,20.0,436.0,3.8,151.8,6.3
2018-10-15,43,"96028, 96056",46.0,69.0,28.4,20.3,0.0,36.0,64.0,17.0,428.0,3.8,103.8,4.3
2018-10-16,43,"96028, 96056",47.2,72.7,23.2,29.5,0.0,50.0,88.0,22.0,415.0,5.5,78.3,3.3
2018-10-17,43,"96028, 96056",49.1,74.3,28.0,31.9,0.0,51.0,93.0,19.0,411.0,6.1,64.6,2.7
2018-10-18,43,"96028, 96056",47.4,75.5,26.5,33.0,0.0,57.0,92.0,22.0,391.0,6.4,52.5,2.2
2018-10-19,43,"96028, 96056",49.7,79.5,27.1,33.8,0.0,54.0,98.0,19.0,390.0,6.6,60.8,2.5
2018-10-20,43,"96028, 96056",49.4,78.4,26.9,30.6,0.0,48.0,95.0,15.0,399.0,5.8,50.6,2.1
2018-10-21,43,"96028, 96056",47.2,73.3,26.3,31.8,0.0,55.0,91.0,25.0,386.0,6.1,46.7,1.9
2018-10-22,43,"96028, 96056",46.1,72.0,23.5,31.4,0.0,56.0,95.0,24.0,381.0,6.0,56.7,2.4
2018-10-23,43,"96028, 96056",45.2,65.8,25.7,31.9,0.0,60.0,91.0,35.0,284.0,6.1,62.4,2.6
2018-10-24,43,"96028, 96056",46.4,65.4,33.3,34.1,0.0,62.0,90.0,33.0,258.0,6.6,65.9,2.7
2018-10-25,43,"96028, 96056",46.9,70.9,25.8,37.4,0.0,69.0,98.0,34.0,318.0,7.6,55.9,2.3
2018-10-26,43,"96028, 96056",50.2,73.9,29.3,39.3,0.0,66.0,97.0,36.0,319.0,8.2,58.7,2.4
2018-10-27,43,"96028, 96056",50.1,70.0,32.0,41.1,0.0,71.0,98.0,44.0,296.0,8.8,62.1,2.6
2018-10-28,43,"96028, 96056",48.7,61.3,35.0,41.8,0.0,77.0,98.0,62.0,174.0,9.0,118.9,5.0
2018-10-29,43,"96028, 96056",47.8,60.3,34.2,32.8,0.0,56.0,93.0,35.0,380.0,6.3,106.4,4.4
2018-10-30,43,"96028, 96056",40.6,60.2,19.2,27.9,0.0,60.0,99.0,28.0,351.0,5.2,95.1,4.0
2018-10-31,43,"96028, 96056",42.5,61.9,23.4,34.0,0.0,72.0,96.0,41.0,246.0,6.6,58.1,2.4
2018-11-01,43,"96028, 96056",48.7,71.4,33.7,41.3,0.0,76.0,99.0,39.0,310.0,8.8,66.9,2.8
2018-11-02,43,"96028, 96056",45.9,70.0,25.1,37.9,0.0,74.0,100.0,37.0,318.0,7.7,78.0,3.3
2018-11-03,43,"96028, 96056",44.0,65.2,26.9,34.5,0.0,69.0,98.0,32.0,263.0,6.8,65.4,2.7
2018-11-04,43,"96028, 96056",43.9,66.1,27.1,32.6,0.0,64.0,91.0,30.0,238.0,6.3,77.6,3.2
2018-11-05,43,"96028, 96056",39.4,58.6,21.5,29.8,0.0,68.0,98.0,33.0,328.0,5.6,79.2,3.3
2018-11-06,43,"96028, 96056",36.7,59.1,14.8,26.7,0.0,67.0,98.0,32.0,328.0,4.9,63.6,2.7
2018-11-07,43,"96028, 96056",36.2,53.8,19.4,21.7,0.0,55.0,93.0,24.0,326.0,4.0,106.4,4.4
2018-11-08,43,"96028, 96056",37.2,56.9,22.1,17.6,0.0,44.0,78.0,22.0,322.0,3.4,133.0,5.5
2018-11-09,43,"96028, 96056",35.3,60.8,14.1,16.6,0.0,46.0,86.0,18.0,317.0,3.2,68.3,2.8
2018-11-10,43,"96028, 96056",36.0,58.6,18.0,18.5,0.0,48.0,89.0,26.0,309.0,3.5,83.6,3.5
2018-11-11,43,"96028, 96056",37.7,58.4,20.6,16.4,0.0,42.0,75.0,19.0,309.0,3.2,104.5,4.4
2018-11-12,43,"96028, 96056",36.7,64.4,13.8,14.5,0.0,40.0,82.0,14.0,303.0,2.9,73.2,3.0
2018-11-13,43,"96028, 96056",33.6,55.2,19.4,17.9,0.0,52.0,86.0,20.0,211.0,3.4,52.2,2.2
2018-11-14,43,"96028, 96056",33.2,55.3,16.1,20.4,0.0,59.0,91.0,28.0,255.0,3.8,50.3,2.1
2018-11-15,43,"96028, 96056",35.3,59.6,17.7,22.2,0.0,59.0,94.0,25.0,288.0,4.1,48.6,2.0
2018-11-16,43,"96028, 96056",34.9,63.4,15.6,23.4,0.0,62.0,96.0,25.0,279.0,4.3,51.4,2.1
2018-11-17,43,"96028, 96056",36.1,62.0,17.3,26.1,0.0,67.0,96.0,33.0,279.0,4.8,52.3,2.2
2018-11-18,43,"96028, 96056",34.5,62.7,14.9,25.9,0.0,70.0,97.0,29.0,281.0,4.8,51.5,2.1
2018-11-19,43,"96028, 96056",31.9,57.1,14.0,23.3,0.0,70.0,97.0,30.0,268.0,4.3,53.4,2.2
2018-11-20,43,"96028, 96056",31.9,54.3,13.3,22.9,0.0,69.0,95.0,30.0,239.0,4.2,57.3,2.4
2018-11-21,43,"96028, 96056",37.9,51.3,26.8,34.0,0.07,86.0,96.0,62.0,72.0,6.6,79.5,3.3
2018-11-22,43,"96028, 96056",42.6,49.3,35.4,37.5,0.35,82.0,97.0,60.0,151.0,7.6,252.7,10.5
2018-11-23,43,"96028, 96056",45.5,49.6,40.9,42.5,0.22,89.0,94.0,78.0,92.0,9.2,152.0,6.3
2018-11-24,43,"96028, 96056",41.9,49.6,31.5,36.1,0.0,79.0,95.0,58.0,193.0,7.2,105.3,4.4
2018-11-25,43,"96028, 96056",41.2,55.3,29.7,33.6,0.0,74.0,96.0,44.0,240.0,6.5,75.3,3.1
2018-11-26,43,"96028, 96056",37.4,47.5,26.8,33.6,0.0,86.0,97.0,62.0,112.0,6.5,69.7,2.9
2018-11-27,43,"96028, 96056",40.1,45.4,31.0,39.4,0.66,97.0,99.0,93.0,32.0,8.2,84.5,3.5
2018-11-28,43,"96028, 96056",41.6,47.8,37.8,40.4,0.23,96.0,100.0,85.0,98.0,8.5,71.0,3.0
2018-11-29,43,"96028, 96056",41.4,46.0,36.7,39.4,0.2,92.0,99.0,83.0,100.0,8.2,110.0,4.6
2018-11-30,43,"96028, 96056",37.7,46.4,29.1,33.3,0.03,84.0,100.0,62.0,198.0,6.4,126.7,5.3
2018-12-01,43,"96028, 96056",36.0,42.3,23.8,31.8,0.03,85.0,99.0,70.0,193.0,6.1,193.4,8.1
2018-12-02,43,"96028, 96056",28.9,43.0,20.1,26.1,0.01,89.0,99.0,52.0,178.0,4.8,59.6,2.5
2018-12-03,43,"96028, 96056",26.6,43.9,14.8,22.3,0.0,83.0,97.0,48.0,230.0,4.1,63.0,2.6
2018-12-04,43,"96028, 96056",37.9,41.6,33.4,28.7,0.0,69.0,85.0,60.0,103.0,5.3,115.7,4.8
2018-12-05,43,"96028, 96056",34.1,43.2,25.5,30.3,0.04,86.0,98.0,70.0,123.0,5.7,90.7,3.8
2018-12-06,43,"96028, 96056",32.4,47.4,21.9,26.4,0.0,78.0,95.0,54.0,236.0,4.9,104.0,4.3
2018-12-07,43,"96028, 96056",29.1,44.7,18.0,25.5,0.0,86.0,98.0,59.0,204.0,4.7,59.6,2.5
2018-12-08,43,"96028, 96056",35.3,51.1,25.5,30.4,0.0,82.0,97.0,57.0,212.0,5.7,66.0,2.8
2018-12-09,43,"96028, 96056",29.9,41.7,20.4,27.3,0.0,90.0,98.0,64.0,141.0,5.0,60.9,2.5
2018-12-10,43,"96028, 96056",35.2,46.2,25.4,31.8,0.02,87.0,98.0,62.0,144.0,6.1,62.7,2.6
2018-12-11,43,"96028, 96056",31.9,43.0,19.3,28.8,0.0,88.0,99.0,68.0,146.0,5.4,71.0,3.0
2018-12-12,43,"96028, 96056",36.6,48.2,24.5,28.1,0.0,71.0,98.0,38.0,216.0,5.2,102.9,4.3
2018-12-13,43,"96028, 96056",31.4,50.9,18.9,24.4,0.0,75.0,98.0,35.0,228.0,4.5,59.8,2.5
2018-12-14,43,"96028, 96056",34.1,52.6,18.6,30.4,0.19,86.0,97.0,43.0,146.0,5.7,166.7,6.9
2018-12-15,43,"96028, 96056",35.2,40.6,27.4,34.8,0.03,98.0,100.0,95.0,55.0,6.8,67.5,2.8
